Input.index,WorkerId,Input.English,Input.Arabic,Answer.translation
996,A33S3NQJEHPOMN,مصفوفة الجوار المرجحة,weighted adjacency matrix,مصفوفة الجوار الموزونة
996,A33S3NQJEHPOMN,المتوسط الوزني,weighted average,المتوسط الموزون
996,A33S3NQJEHPOMN,الرسم البياني الموجه الوزني,weighted directed graph,الرسم البياني الموجه الموزون
996,A3EBN8D8YBZ205,متجه الوزن,weight vector,متجه الأوزان
996,A3EBN8D8YBZ205,تشارك الأوزان,weight-sharing,مشاركة الأوزان
996,A3EBN8D8YBZ205,مصفوفة الجوار المرجحة,weighted adjacency matrix,مصفوفة التجاور الموزونة
996,A3EBN8D8YBZ205,المتوسط الوزني,weighted average,المتوسط المرجح
996,A3EBN8D8YBZ205,الرسم البياني الموجه الوزني,weighted directed graph,الرسم البياني الموجه الموزون
996,A3HDXVNO786Z0L,متجه الوزن,weight vector,متجه الوزن
996,A3HDXVNO786Z0L,تشارك الأوزان,weight-sharing,مشاركة الوزن
996,A3HDXVNO786Z0L,مصفوفة الجوار المرجحة,weighted adjacency matrix,مصفوفة الجوار الموزونة
996,A3HDXVNO786Z0L,المتوسط الوزني,weighted average,متوسط مرجح
996,A3HDXVNO786Z0L,الرسم البياني الموجه الوزني,weighted directed graph,رسم بياني موجه موزون
996,A5LL8EKITZLQ0,متجه الوزن,weight vector,متجه الوزن
996,A5LL8EKITZLQ0,تشارك الأوزان,weight-sharing,مشاركة الوزن
996,A5LL8EKITZLQ0,مصفوفة الجوار المرجحة,weighted adjacency matrix,مصفوفة الجوار الوزنية
996,A5LL8EKITZLQ0,المتوسط الوزني,weighted average,المتوسط الموزون
996,A5LL8EKITZLQ0,الرسم البياني الموجه الوزني,weighted directed graph,رسم بياني موجه وزني
997,A155OW7UP21THF,رسم البيان الموزون,weighted graph,رسم بياني موزون
997,A155OW7UP21THF,مجموع موزون,weighted sum,مجموع موزون
997,A155OW7UP21THF,"""دالة الترجيح""",weighting function,دالة الوزن
997,A155OW7UP21THF,أوزان,weights,أوزان
997,A155OW7UP21THF,صندوق أبيض,white-box,صندوق أبيض
997,A1WPT6LLCRWMDY,رسم البيان الموزون,weighted graph,رسم بياني موزون
997,A1WPT6LLCRWMDY,مجموع موزون,weighted sum,مجموع موزون
997,A1WPT6LLCRWMDY,"""دالة الترجيح""",weighting function,دالة الوزن
997,A1WPT6LLCRWMDY,أوزان,weights,الأوزان
997,A1WPT6LLCRWMDY,صندوق أبيض,white-box,الصندوق الأبيض
997,A1YA58RRBN7NI4,رسم البيان الموزون,weighted graph,معامل الزخم
997,A1YA58RRBN7NI4,مجموع موزون,weighted sum,معامل الزخم
997,A1YA58RRBN7NI4,"""دالة الترجيح""",weighting function,معامل الزخم
997,A1YA58RRBN7NI4,أوزان,weights,معامل الزخم
997,A1YA58RRBN7NI4,صندوق أبيض,white-box,معامل الزخم
997,A2OTFVI83FT0QL,رسم البيان الموزون,weighted graph,الرسم البياني الموزون
997,A2OTFVI83FT0QL,مجموع موزون,weighted sum,المجموع الموزون
997,A2OTFVI83FT0QL,"""دالة الترجيح""",weighting function,دالة الوزن
997,A2OTFVI83FT0QL,أوزان,weights,الأوزان
997,A2OTFVI83FT0QL,صندوق أبيض,white-box,الصندوق الأبيض
997,A33S3NQJEHPOMN,رسم البيان الموزون,weighted graph,رسم بياني موزون
997,A33S3NQJEHPOMN,مجموع موزون,weighted sum,مجموع موزون
997,A33S3NQJEHPOMN,"""دالة الترجيح""",weighting function,دالة الوزن
997,A33S3NQJEHPOMN,أوزان,weights,الأوزان
997,A33S3NQJEHPOMN,صندوق أبيض,white-box,صندوق أبيض
997,A3A6RGC6U41CM5,رسم البيان الموزون,weighted graph,رسم بياني موزون
997,A3A6RGC6U41CM5,مجموع موزون,weighted sum,مجموع موزون
997,A3A6RGC6U41CM5,"""دالة الترجيح""",weighting function,دالة الترجيح
997,A3A6RGC6U41CM5,أوزان,weights,أوزان
997,A3A6RGC6U41CM5,صندوق أبيض,white-box,الصندوق الأبيض
997,A5LL8EKITZLQ0,رسم البيان الموزون,weighted graph,الترجمة: رسم بياني مرجح
997,A5LL8EKITZLQ0,مجموع موزون,weighted sum,الترجمة: مجموع مرجح
997,A5LL8EKITZLQ0,"""دالة الترجيح""",weighting function,الترجمة: دالة الوزن
997,A5LL8EKITZLQ0,أوزان,weights,الترجمة: أوزان
997,A5LL8EKITZLQ0,صندوق أبيض,white-box,الترجمة: نظام مفتوح
997,AMDP4QV7L82Q,رسم البيان الموزون,weighted graph,رسم بياني موزون
997,AMDP4QV7L82Q,مجموع موزون,weighted sum,مجموع وزني
997,AMDP4QV7L82Q,"""دالة الترجيح""",weighting function,دالة الوزن
997,AMDP4QV7L82Q,أوزان,weights,الأوزان
997,AMDP4QV7L82Q,صندوق أبيض,white-box,صندوق أبيض
998,A155OW7UP21THF,هجوم الصندوق الأبيض,white-box attack,هجوم الصندوق الأبيض
998,A155OW7UP21THF,حجم النافذة,window size,حجم النافذة
998,A155OW7UP21THF,التباين داخل الصنف,within-class variance,تباين داخل الفئة
998,A155OW7UP21THF,كلمة,word,كلمة
998,A155OW7UP21THF,مُواءَمَةُ الكَلِمَات,word alignment,توافق الكلمات
998,A1WPT6LLCRWMDY,هجوم الصندوق الأبيض,white-box attack,هجوم الصندوق الأبيض
998,A1WPT6LLCRWMDY,حجم النافذة,window size,حجم النافذة
998,A1WPT6LLCRWMDY,التباين داخل الصنف,within-class variance,التباين داخل الفئة
998,A1WPT6LLCRWMDY,كلمة,word,كلمة
998,A1WPT6LLCRWMDY,مُواءَمَةُ الكَلِمَات,word alignment,محاذاة الكلمات
998,A1YA58RRBN7NI4,هجوم الصندوق الأبيض,white-box attack,مقياس جيب التمام
998,A1YA58RRBN7NI4,حجم النافذة,window size,مقياس جيب التمام
998,A1YA58RRBN7NI4,التباين داخل الصنف,within-class variance,مقياس جيب التمام
998,A1YA58RRBN7NI4,كلمة,word,مقياس جيب التمام
998,A1YA58RRBN7NI4,مُواءَمَةُ الكَلِمَات,word alignment,مقياس جيب التمام
998,A2OTFVI83FT0QL,هجوم الصندوق الأبيض,white-box attack,الهجوم ذو الصندوق الأبيض
998,A2OTFVI83FT0QL,حجم النافذة,window size,حجم النافذة
998,A2OTFVI83FT0QL,التباين داخل الصنف,within-class variance,التباين داخل الفئة
998,A2OTFVI83FT0QL,كلمة,word,كلمة
998,A2OTFVI83FT0QL,مُواءَمَةُ الكَلِمَات,word alignment,محاذاة الكلمات
998,A33S3NQJEHPOMN,هجوم الصندوق الأبيض,white-box attack,هجوم الصندوق الأبيض
998,A33S3NQJEHPOMN,حجم النافذة,window size,حجم النافذة
998,A33S3NQJEHPOMN,التباين داخل الصنف,within-class variance,تباين داخل الفئة
998,A33S3NQJEHPOMN,كلمة,word,كلمة
998,A33S3NQJEHPOMN,مُواءَمَةُ الكَلِمَات,word alignment,توافق الكلمات
998,A3A6RGC6U41CM5,هجوم الصندوق الأبيض,white-box attack,الهجوم مفتوح الصندوق
998,A3A6RGC6U41CM5,حجم النافذة,window size,حجم النافذة
998,A3A6RGC6U41CM5,التباين داخل الصنف,within-class variance,التباين داخل الفئة
998,A3A6RGC6U41CM5,كلمة,word,كلمة
998,A3A6RGC6U41CM5,مُواءَمَةُ الكَلِمَات,word alignment,محاذاة الكلمات
998,A3EBN8D8YBZ205,هجوم الصندوق الأبيض,white-box attack,هجوم الصندوق الأبيض
998,A3EBN8D8YBZ205,حجم النافذة,window size,حجم النافذة
998,A3EBN8D8YBZ205,التباين داخل الصنف,within-class variance,التباين داخل الفئة
998,A3EBN8D8YBZ205,كلمة,word,كلمة
998,A3EBN8D8YBZ205,مُواءَمَةُ الكَلِمَات,word alignment,محاذاة الكلمات
998,A5LL8EKITZLQ0,هجوم الصندوق الأبيض,white-box attack,هجوم الصندوق الأبيض
998,A5LL8EKITZLQ0,حجم النافذة,window size,حجم النافذة
998,A5LL8EKITZLQ0,التباين داخل الصنف,within-class variance,التباين داخل الفئة
998,A5LL8EKITZLQ0,كلمة,word,كلمة
998,A5LL8EKITZLQ0,مُواءَمَةُ الكَلِمَات,word alignment,محاذاة الكلمات
999,A155OW7UP21THF,حذف الكلمات,word dropout,إسقاط الكلمات
999,A155OW7UP21THF,ترميز الكلمات,word embedding,تمثيل الكلمات
999,A155OW7UP21THF,نموذج تضمين الكلمات,word embedding model,نموذج تمثيل الكلمات
999,A155OW7UP21THF,تمثيل الكلمات,word representation,تمثيل الكلمات
999,A155OW7UP21THF,تجزئة الكلمة,word segmentation,تجزئة الكلمات
999,A1WPT6LLCRWMDY,حذف الكلمات,word dropout,إسقاط الكلمات
999,A1WPT6LLCRWMDY,ترميز الكلمات,word embedding,تضمين الكلمات
999,A1WPT6LLCRWMDY,نموذج تضمين الكلمات,word embedding model,نموذج تضمين الكلمات
999,A1WPT6LLCRWMDY,تمثيل الكلمات,word representation,تمثيل الكلمات
999,A1WPT6LLCRWMDY,تجزئة الكلمة,word segmentation,تقسيم الكلمات
999,A1YA58RRBN7NI4,حذف الكلمات,word dropout,مصفوفة الاحتمال المشترك
999,A1YA58RRBN7NI4,ترميز الكلمات,word embedding,مصفوفة الاحتمال المشترك
999,A1YA58RRBN7NI4,نموذج تضمين الكلمات,word embedding model,مصفوفة الاحتمال المشترك
999,A1YA58RRBN7NI4,تمثيل الكلمات,word representation,مصفوفة الاحتمال المشترك
999,A1YA58RRBN7NI4,تجزئة الكلمة,word segmentation,مصفوفة الاحتمال المشترك
999,A2OTFVI83FT0QL,حذف الكلمات,word dropout,إسقاط الكلمات
999,A2OTFVI83FT0QL,ترميز الكلمات,word embedding,تمثيل الكلمات
999,A2OTFVI83FT0QL,نموذج تضمين الكلمات,word embedding model,نموذج تمثيل الكلمات
999,A2OTFVI83FT0QL,تمثيل الكلمات,word representation,تمثيل الكلمات
999,A2OTFVI83FT0QL,تجزئة الكلمة,word segmentation,تقسيم الكلمات
999,A33S3NQJEHPOMN,حذف الكلمات,word dropout,تسرب الكلمات
999,A33S3NQJEHPOMN,ترميز الكلمات,word embedding,تضمين الكلمات
999,A33S3NQJEHPOMN,نموذج تضمين الكلمات,word embedding model,نموذج تضمين الكلمات
999,A33S3NQJEHPOMN,تمثيل الكلمات,word representation,تمثيل الكلمات
999,A33S3NQJEHPOMN,تجزئة الكلمة,word segmentation,تجزئة الكلمات
999,A3A6RGC6U41CM5,حذف الكلمات,word dropout,إسقاط الكلمات
999,A3A6RGC6U41CM5,ترميز الكلمات,word embedding,تضمين الكلمات
999,A3A6RGC6U41CM5,نموذج تضمين الكلمات,word embedding model,نموذج تضمين الكلمات
999,A3A6RGC6U41CM5,تمثيل الكلمات,word representation,تمثيل الكلمات
999,A3A6RGC6U41CM5,تجزئة الكلمة,word segmentation,تجزئة الكلمات
999,A3HDXVNO786Z0L,حذف الكلمات,word dropout,إسقاط الكلمات
999,A3HDXVNO786Z0L,ترميز الكلمات,word embedding,تمثيل الكلمات
999,A3HDXVNO786Z0L,نموذج تضمين الكلمات,word embedding model,نموذج تمثيل الكلمات
999,A3HDXVNO786Z0L,تمثيل الكلمات,word representation,تمثيل الكلمات
999,A3HDXVNO786Z0L,تجزئة الكلمة,word segmentation,تقسيم الكلمات
999,A5LL8EKITZLQ0,حذف الكلمات,word dropout,إسقاط الكلمات
999,A5LL8EKITZLQ0,ترميز الكلمات,word embedding,تضمين الكلمات
999,A5LL8EKITZLQ0,نموذج تضمين الكلمات,word embedding model,نموذج تضمين الكلمات
999,A5LL8EKITZLQ0,تمثيل الكلمات,word representation,تمثيل الكلمات
999,A5LL8EKITZLQ0,تجزئة الكلمة,word segmentation,تجزئة الكلمات
999,AMDP4QV7L82Q,حذف الكلمات,word dropout,حذف الكلمات
999,AMDP4QV7L82Q,ترميز الكلمات,word embedding,تمثيل الكلمات
999,AMDP4QV7L82Q,نموذج تضمين الكلمات,word embedding model,نموذج تمثيل الكلمات
999,AMDP4QV7L82Q,تمثيل الكلمات,word representation,تمثيل الكلمات
999,AMDP4QV7L82Q,تجزئة الكلمة,word segmentation,تقسيم الكلمات
1000,A155OW7UP21THF,تمييز معنى الكلمة,word sense disambiguation,إزالة الغموض عن معنى الكلمة
1000,A155OW7UP21THF,تشابه الكلمات,word similarity,تشابه الكلمات
1000,A155OW7UP21THF,درجة تفاجؤ الكلمة,word surprisal,مفاجأة الكلمة
1000,A155OW7UP21THF,رمز الكلمة,word token,رمز الكلمة
1000,A155OW7UP21THF,متجه الكلمة,word vector,متجه الكلمة
1000,A1WPT6LLCRWMDY,تمييز معنى الكلمة,word sense disambiguation,فك تشابك معنى الكلمات
1000,A1WPT6LLCRWMDY,تشابه الكلمات,word similarity,تشابه الكلمات
1000,A1WPT6LLCRWMDY,درجة تفاجؤ الكلمة,word surprisal,مفاجأة الكلمات
1000,A1WPT6LLCRWMDY,رمز الكلمة,word token,رمز الكلمة
1000,A1WPT6LLCRWMDY,متجه الكلمة,word vector,متجه الكلمة
1000,A1YA58RRBN7NI4,تمييز معنى الكلمة,word sense disambiguation,فك التباس معنى الكلمات
1000,A1YA58RRBN7NI4,تشابه الكلمات,word similarity,تشابه الكلمات
1000,A1YA58RRBN7NI4,درجة تفاجؤ الكلمة,word surprisal,مفاجأة الكلمات
1000,A1YA58RRBN7NI4,رمز الكلمة,word token,رمز الكلمة
1000,A1YA58RRBN7NI4,متجه الكلمة,word vector,متجه الكلمات
1000,A2OTFVI83FT0QL,تمييز معنى الكلمة,word sense disambiguation,إزالة تعدد معاني الكلمات
1000,A2OTFVI83FT0QL,تشابه الكلمات,word similarity,تشابه الكلمات
1000,A2OTFVI83FT0QL,درجة تفاجؤ الكلمة,word surprisal,تفاجؤ الكلمات
1000,A2OTFVI83FT0QL,رمز الكلمة,word token,رمز الكلمة
1000,A2OTFVI83FT0QL,متجه الكلمة,word vector,متجه الكلمة
1000,A33S3NQJEHPOMN,تمييز معنى الكلمة,word sense disambiguation,إزالة غموض معنى الكلمات
1000,A33S3NQJEHPOMN,تشابه الكلمات,word similarity,تشابه الكلمات
1000,A33S3NQJEHPOMN,درجة تفاجؤ الكلمة,word surprisal,مفاجأة الكلمات
1000,A33S3NQJEHPOMN,رمز الكلمة,word token,رمز الكلمة
1000,A33S3NQJEHPOMN,متجه الكلمة,word vector,متجه الكلمة
1000,A36CA3E5LT6I1P,تمييز معنى الكلمة,word sense disambiguation,إزالة غموض معنى الكلمات
1000,A36CA3E5LT6I1P,تشابه الكلمات,word similarity,تشابه الكلمات
1000,A36CA3E5LT6I1P,درجة تفاجؤ الكلمة,word surprisal,مفاجأة الكلمات
1000,A36CA3E5LT6I1P,رمز الكلمة,word token,رمز الكلمة
1000,A36CA3E5LT6I1P,متجه الكلمة,word vector,متجه الكلمات
1000,A3A6RGC6U41CM5,تمييز معنى الكلمة,word sense disambiguation,إزالة غموض معنى الكلمة
1000,A3A6RGC6U41CM5,تشابه الكلمات,word similarity,تشابه الكلمات
1000,A3A6RGC6U41CM5,درجة تفاجؤ الكلمة,word surprisal,مفاجأة الكلمة
1000,A3A6RGC6U41CM5,رمز الكلمة,word token,رمز الكلمة
1000,A3A6RGC6U41CM5,متجه الكلمة,word vector,متجه الكلمة
1000,A5LL8EKITZLQ0,تمييز معنى الكلمة,word sense disambiguation,إزالة لبس معنى الكلمة
1000,A5LL8EKITZLQ0,تشابه الكلمات,word similarity,تشابه الكلمات
1000,A5LL8EKITZLQ0,درجة تفاجؤ الكلمة,word surprisal,مفاجأة الكلمة
1000,A5LL8EKITZLQ0,رمز الكلمة,word token,رمز الكلمة
1000,A5LL8EKITZLQ0,متجه الكلمة,word vector,متجه الكلمة
1000,AMDP4QV7L82Q,تمييز معنى الكلمة,word sense disambiguation,إزالة الغموض عن معنى الكلمة
1000,AMDP4QV7L82Q,تشابه الكلمات,word similarity,تشابه الكلمات
1000,AMDP4QV7L82Q,درجة تفاجؤ الكلمة,word surprisal,مفاجأة الكلمة
1000,AMDP4QV7L82Q,رمز الكلمة,word token,توكن الكلمة
1000,AMDP4QV7L82Q,متجه الكلمة,word vector,متجه الكلمة
