Input.index,WorkerId,Input.English,Input.French,Answer.translation
809,A1DP3WNXZKMBVL,rollout length,longueur de déroulement,longueur de déroulement
809,A1DP3WNXZKMBVL,root mean square error,erreur quadratique moyenne de la racine (RMSE),erreur quadratique moyenne
809,A1RAJW5O9HPPE2,role name,nom de rôle,nom de rôle
809,A1RAJW5O9HPPE2,roll-out policy,politique de roll-out,politique de simulation
809,A1RAJW5O9HPPE2,rollout,déploiement,simulation
809,A1RAJW5O9HPPE2,rollout length,longueur de déroulement,longueur de simulation
809,A1RAJW5O9HPPE2,root mean square error,erreur quadratique moyenne de la racine (RMSE),erreur quadratique moyenne
809,A1S9SJ5CZTZH1M,role name,nom de rôle,nom de rôle
809,A1S9SJ5CZTZH1M,roll-out policy,politique de roll-out,politique de déploiement
809,A1S9SJ5CZTZH1M,rollout,déploiement,déploiement
809,A1S9SJ5CZTZH1M,rollout length,longueur de déroulement,durée de déploiement
809,A1S9SJ5CZTZH1M,root mean square error,erreur quadratique moyenne de la racine (RMSE),erreur quadratique moyenne
809,A21RTAAAV3BQ1U,role name,nom de rôle,nom de rôle
809,A21RTAAAV3BQ1U,roll-out policy,politique de roll-out,politique de déroulement
809,A21RTAAAV3BQ1U,rollout,déploiement,déroulement
809,A21RTAAAV3BQ1U,rollout length,longueur de déroulement,longueur de déroulement
809,A21RTAAAV3BQ1U,root mean square error,erreur quadratique moyenne de la racine (RMSE),erreur quadratique moyenne
809,A2RFY9YXUWY2E1,role name,nom de rôle,nom de rôle
809,A2RFY9YXUWY2E1,roll-out policy,politique de roll-out,politique de déroulement
809,A2RFY9YXUWY2E1,rollout,déploiement,déroulement
809,A2RFY9YXUWY2E1,rollout length,longueur de déroulement,longueur de déroulement
809,A2RFY9YXUWY2E1,root mean square error,erreur quadratique moyenne de la racine (RMSE),erreur quadratique moyenne
809,A3JPQAK02PUM87,role name,nom de rôle,nom de rôle
809,A3JPQAK02PUM87,roll-out policy,politique de roll-out,politique de déploiement
809,A3JPQAK02PUM87,rollout,déploiement,déploiement
809,A3JPQAK02PUM87,rollout length,longueur de déroulement,longueur de déploiement
809,A3JPQAK02PUM87,root mean square error,erreur quadratique moyenne de la racine (RMSE),erreur quadratique moyenne
809,AATNSR9QAYC5Q,role name,nom de rôle,nom de rôle
809,AATNSR9QAYC5Q,roll-out policy,politique de roll-out,politique de déroulement
809,AATNSR9QAYC5Q,rollout,déploiement,déroulement
809,AATNSR9QAYC5Q,rollout length,longueur de déroulement,longueur de déroulement
809,AATNSR9QAYC5Q,root mean square error,erreur quadratique moyenne de la racine (RMSE),erreur quadratique moyenne
809,ACS6S6YQWPTZ1,role name,nom de rôle,nom de rôle
809,ACS6S6YQWPTZ1,roll-out policy,politique de roll-out,politique de déploiement
809,ACS6S6YQWPTZ1,rollout,déploiement,déploiement
809,ACS6S6YQWPTZ1,rollout length,longueur de déroulement,longueur de déploiement
809,ACS6S6YQWPTZ1,root mean square error,erreur quadratique moyenne de la racine (RMSE),erreur quadratique moyenne
809,AJFSM5DLXF59T,role name,nom de rôle,nom de rôle
809,AJFSM5DLXF59T,roll-out policy,politique de roll-out,politique de déploiement
809,AJFSM5DLXF59T,rollout,déploiement,déploiement
809,AJFSM5DLXF59T,rollout length,longueur de déroulement,longueur du déploiement
809,AJFSM5DLXF59T,root mean square error,erreur quadratique moyenne de la racine (RMSE),erreur quadratique moyenne
810,A14F5XX4Y4KG9P,root node,nœud racine,nœud racine
810,A14F5XX4Y4KG9P,rotation angle,angle de rotation,angle de rotation
810,A14F5XX4Y4KG9P,rotation invariance,invariance à la rotation,invariance par rotation
810,A14F5XX4Y4KG9P,rotation matrix,matrice de rotation,matrice de rotation
810,A14F5XX4Y4KG9P,row vector,vecteur ligne,vecteur ligne
810,A1DEIZQB0X8KNT,root node,nœud racine,nœud racine
810,A1DEIZQB0X8KNT,rotation angle,angle de rotation,angle de rotation
810,A1DEIZQB0X8KNT,rotation invariance,invariance à la rotation,invariance à la rotation
810,A1DEIZQB0X8KNT,rotation matrix,matrice de rotation,matrice de rotation
810,A1DEIZQB0X8KNT,row vector,vecteur ligne,vecteur ligne
810,A1DP3WNXZKMBVL,root node,nœud racine,nœud racine
810,A1DP3WNXZKMBVL,rotation angle,angle de rotation,angle de rotation
810,A1DP3WNXZKMBVL,rotation invariance,invariance à la rotation,invariance de rotation
810,A1DP3WNXZKMBVL,rotation matrix,matrice de rotation,matrice de rotation
810,A1DP3WNXZKMBVL,row vector,vecteur ligne,vecteur ligne
810,A1RAJW5O9HPPE2,root node,nœud racine,nœud racine
810,A1RAJW5O9HPPE2,rotation angle,angle de rotation,angle de rotation
810,A1RAJW5O9HPPE2,rotation invariance,invariance à la rotation,invariance de rotation
810,A1RAJW5O9HPPE2,rotation matrix,matrice de rotation,matrice de rotation
810,A1RAJW5O9HPPE2,row vector,vecteur ligne,vecteur ligne
810,A1S9SJ5CZTZH1M,root node,nœud racine,nœud racine
810,A1S9SJ5CZTZH1M,rotation angle,angle de rotation,angle de rotation
810,A1S9SJ5CZTZH1M,rotation invariance,invariance à la rotation,invariance de rotation
810,A1S9SJ5CZTZH1M,rotation matrix,matrice de rotation,matrice de rotation
810,A1S9SJ5CZTZH1M,row vector,vecteur ligne,vecteur ligne
810,A21RTAAAV3BQ1U,root node,nœud racine,nœud racine
810,A21RTAAAV3BQ1U,rotation angle,angle de rotation,angle de rotation
810,A21RTAAAV3BQ1U,rotation invariance,invariance à la rotation,invariance de rotation
810,A21RTAAAV3BQ1U,rotation matrix,matrice de rotation,matrice de rotation
810,A21RTAAAV3BQ1U,row vector,vecteur ligne,vecteur ligne
810,A3JPQAK02PUM87,root node,nœud racine,nœud racine
810,A3JPQAK02PUM87,rotation angle,angle de rotation,angle de rotation
810,A3JPQAK02PUM87,rotation invariance,invariance à la rotation,invariance de rotation
810,A3JPQAK02PUM87,rotation matrix,matrice de rotation,matrice de rotation
810,A3JPQAK02PUM87,row vector,vecteur ligne,vecteur ligne
810,AATNSR9QAYC5Q,root node,nœud racine,nœud racine
810,AATNSR9QAYC5Q,rotation angle,angle de rotation,angle de rotation
810,AATNSR9QAYC5Q,rotation invariance,invariance à la rotation,invariance de rotation
810,AATNSR9QAYC5Q,rotation matrix,matrice de rotation,matrice de rotation
810,AATNSR9QAYC5Q,row vector,vecteur ligne,vecteur ligne
810,ACS6S6YQWPTZ1,root node,nœud racine,nœud racine
810,ACS6S6YQWPTZ1,rotation angle,angle de rotation,angle de rotation
810,ACS6S6YQWPTZ1,rotation invariance,invariance à la rotation,invariance de rotation
810,ACS6S6YQWPTZ1,rotation matrix,matrice de rotation,matrice de rotation
810,ACS6S6YQWPTZ1,row vector,vecteur ligne,vecteur ligne
810,AJFSM5DLXF59T,root node,nœud racine,nœud racine
810,AJFSM5DLXF59T,rotation angle,angle de rotation,angle de rotation
810,AJFSM5DLXF59T,rotation invariance,invariance à la rotation,invariance à la rotation
810,AJFSM5DLXF59T,rotation matrix,matrice de rotation,matrice de rotation
810,AJFSM5DLXF59T,row vector,vecteur ligne,vecteur ligne
811,A14F5XX4Y4KG9P,rule body,corps de règle,corps de règle
811,A14F5XX4Y4KG9P,runtime complexity,complexité de temps d'exécution,complexité temporelle
811,A14F5XX4Y4KG9P,saddle-point problem,problème du point de selle,problème de point-selle
811,A14F5XX4Y4KG9P,saliency,saillance,saillance
811,A14F5XX4Y4KG9P,saliency map,carte de saillance,carte de saillance
811,A1DEIZQB0X8KNT,rule body,corps de règle,corps de règle
811,A1DEIZQB0X8KNT,runtime complexity,complexité de temps d'exécution,complexité temporelle
811,A1DEIZQB0X8KNT,saddle-point problem,problème du point de selle,problème de point selle
811,A1DEIZQB0X8KNT,saliency,saillance,saillance
811,A1DEIZQB0X8KNT,saliency map,carte de saillance,carte de saillance
811,A1DP3WNXZKMBVL,rule body,corps de règle,corps de règle
811,A1DP3WNXZKMBVL,runtime complexity,complexité de temps d'exécution,complexité d'exécution
811,A1DP3WNXZKMBVL,saddle-point problem,problème du point de selle,problème de point selle
811,A1DP3WNXZKMBVL,saliency,saillance,saillance
811,A1DP3WNXZKMBVL,saliency map,carte de saillance,carte de saillance
811,A1RAJW5O9HPPE2,rule body,corps de règle,corps de règle
811,A1RAJW5O9HPPE2,runtime complexity,complexité de temps d'exécution,complexité temporelle
811,A1RAJW5O9HPPE2,saddle-point problem,problème du point de selle,problème de point selle
811,A1RAJW5O9HPPE2,saliency,saillance,saillance
811,A1RAJW5O9HPPE2,saliency map,carte de saillance,carte de saillance
811,A1S9SJ5CZTZH1M,rule body,corps de règle,corps de règle
811,A1S9SJ5CZTZH1M,runtime complexity,complexité de temps d'exécution,complexité d'exécution
811,A1S9SJ5CZTZH1M,saddle-point problem,problème du point de selle,problème de point selle
811,A1S9SJ5CZTZH1M,saliency,saillance,saillance
811,A1S9SJ5CZTZH1M,saliency map,carte de saillance,carte de saillance
811,A21RTAAAV3BQ1U,rule body,corps de règle,corps de règle
811,A21RTAAAV3BQ1U,runtime complexity,complexité de temps d'exécution,complexité temporelle
811,A21RTAAAV3BQ1U,saddle-point problem,problème du point de selle,problème de point selle
811,A21RTAAAV3BQ1U,saliency,saillance,saillance
811,A21RTAAAV3BQ1U,saliency map,carte de saillance,carte de saillance
811,A3JPQAK02PUM87,rule body,corps de règle,corps de règle
811,A3JPQAK02PUM87,runtime complexity,complexité de temps d'exécution,complexité d'exécution
811,A3JPQAK02PUM87,saddle-point problem,problème du point de selle,problème de point selle
811,A3JPQAK02PUM87,saliency,saillance,saillance
811,A3JPQAK02PUM87,saliency map,carte de saillance,carte de saillance
811,AATNSR9QAYC5Q,rule body,corps de règle,corps de règle
811,AATNSR9QAYC5Q,runtime complexity,complexité de temps d'exécution,complexité temporelle
811,AATNSR9QAYC5Q,saddle-point problem,problème du point de selle,problème de point selle
811,AATNSR9QAYC5Q,saliency,saillance,saillance
811,AATNSR9QAYC5Q,saliency map,carte de saillance,carte de saillance
811,ACS6S6YQWPTZ1,rule body,corps de règle,corps de règle
811,ACS6S6YQWPTZ1,runtime complexity,complexité de temps d'exécution,complexité en temps d'exécution
811,ACS6S6YQWPTZ1,saddle-point problem,problème du point de selle,problème de point selle
811,ACS6S6YQWPTZ1,saliency,saillance,saillance
811,ACS6S6YQWPTZ1,saliency map,carte de saillance,carte de saillance
811,AJFSM5DLXF59T,rule body,corps de règle,corps de règle
811,AJFSM5DLXF59T,runtime complexity,complexité de temps d'exécution,complexité en temps d'exécution
811,AJFSM5DLXF59T,saddle-point problem,problème du point de selle,problème de point selle
811,AJFSM5DLXF59T,saliency,saillance,saillance
811,AJFSM5DLXF59T,saliency map,carte de saillance,carte de saillance
812,A14F5XX4Y4KG9P,sample complexity,complexité en échantillons,complexité d'échantillon
812,A14F5XX4Y4KG9P,sample complexity bound,borne de complexité d'échantillonnage,bornes de complexité d'échantillon
812,A14F5XX4Y4KG9P,sample covariance matrix,matrice de covariance d'échantillon,matrice de covariance d'échantillon
812,A14F5XX4Y4KG9P,sample efficiency,efficacité d'échantillonnage,efficacité d'échantillon
812,A14F5XX4Y4KG9P,sample selection,sélection d'échantillon,sélection d'échantillons
812,A1DEIZQB0X8KNT,sample complexity,complexité en échantillons,complexité d'échantillonnage
812,A1DEIZQB0X8KNT,sample complexity bound,borne de complexité d'échantillonnage,borne de complexité d'échantillonnage
812,A1DEIZQB0X8KNT,sample covariance matrix,matrice de covariance d'échantillon,matrice de covariance échantillonnale
812,A1DEIZQB0X8KNT,sample efficiency,efficacité d'échantillonnage,efficacité d'échantillonnage
812,A1DEIZQB0X8KNT,sample selection,sélection d'échantillon,sélection d'échantillons
812,A1DP3WNXZKMBVL,sample complexity,complexité en échantillons,complexité de l'échantillon
812,A1DP3WNXZKMBVL,sample complexity bound,borne de complexité d'échantillonnage,borne de complexité de l'échantillon
812,A1DP3WNXZKMBVL,sample covariance matrix,matrice de covariance d'échantillon,matrice de covariance d'échantillon
812,A1DP3WNXZKMBVL,sample efficiency,efficacité d'échantillonnage,efficacité de l'échantillon
812,A1DP3WNXZKMBVL,sample selection,sélection d'échantillon,sélection d'échantillon
812,A1S9SJ5CZTZH1M,sample complexity,complexité en échantillons,complexité d'échantillonnage
812,A1S9SJ5CZTZH1M,sample complexity bound,borne de complexité d'échantillonnage,borne de complexité d'échantillonnage
812,A1S9SJ5CZTZH1M,sample covariance matrix,matrice de covariance d'échantillon,matrice de covariance échantillonnale
812,A1S9SJ5CZTZH1M,sample efficiency,efficacité d'échantillonnage,efficacité d'échantillonnage
812,A1S9SJ5CZTZH1M,sample selection,sélection d'échantillon,sélection d'échantillon
812,A21RTAAAV3BQ1U,sample complexity,complexité en échantillons,complexité d'échantillonnage
812,A21RTAAAV3BQ1U,sample complexity bound,borne de complexité d'échantillonnage,borne de complexité d'échantillonnage
812,A21RTAAAV3BQ1U,sample covariance matrix,matrice de covariance d'échantillon,matrice de covariance d'échantillon
812,A21RTAAAV3BQ1U,sample efficiency,efficacité d'échantillonnage,efficacité d'échantillon
812,A21RTAAAV3BQ1U,sample selection,sélection d'échantillon,sélection d'échantillon
812,A2QG6WA7SYJY5Y,sample complexity,complexité en échantillons,Complexité d'échantillonnage
812,A2QG6WA7SYJY5Y,sample complexity bound,borne de complexité d'échantillonnage,Borne de complexité d'échantillonnage
812,A2QG6WA7SYJY5Y,sample covariance matrix,matrice de covariance d'échantillon,Matrice de covariance d'échantillon
812,A2QG6WA7SYJY5Y,sample efficiency,efficacité d'échantillonnage,Efficacité d'échantillonnage
812,A2QG6WA7SYJY5Y,sample selection,sélection d'échantillon,Sélection d'échantillons
812,A3JPQAK02PUM87,sample complexity,complexité en échantillons,complexité d'échantillonnage
812,A3JPQAK02PUM87,sample complexity bound,borne de complexité d'échantillonnage,borne de complexité d'échantillonnage
812,A3JPQAK02PUM87,sample covariance matrix,matrice de covariance d'échantillon,matrice de covariance échantillonnale
812,A3JPQAK02PUM87,sample efficiency,efficacité d'échantillonnage,efficacité d'échantillonnage
812,A3JPQAK02PUM87,sample selection,sélection d'échantillon,sélection d'échantillons
812,AATNSR9QAYC5Q,sample complexity,complexité en échantillons,complexité d'échantillonnage
812,AATNSR9QAYC5Q,sample complexity bound,borne de complexité d'échantillonnage,borne de complexité d'échantillonnage
812,AATNSR9QAYC5Q,sample covariance matrix,matrice de covariance d'échantillon,matrice de covariance d'échantillon
812,AATNSR9QAYC5Q,sample efficiency,efficacité d'échantillonnage,efficacité d'échantillonnage
812,AATNSR9QAYC5Q,sample selection,sélection d'échantillon,sélection d'échantillons
812,ACS6S6YQWPTZ1,sample complexity,complexité en échantillons,complexité de l'échantillon
812,ACS6S6YQWPTZ1,sample complexity bound,borne de complexité d'échantillonnage,bornes de complexité de l'échantillon
812,ACS6S6YQWPTZ1,sample covariance matrix,matrice de covariance d'échantillon,matrice de covariance de l'échantillon
812,ACS6S6YQWPTZ1,sample efficiency,efficacité d'échantillonnage,efficacité de l'échantillon
812,ACS6S6YQWPTZ1,sample selection,sélection d'échantillon,sélection d'échantillons
812,AJFSM5DLXF59T,sample complexity,complexité en échantillons,complexité d'échantillonnage
812,AJFSM5DLXF59T,sample complexity bound,borne de complexité d'échantillonnage,borne de complexité d'échantillonnage
812,AJFSM5DLXF59T,sample covariance matrix,matrice de covariance d'échantillon,matrice de covariance d'échantillon
812,AJFSM5DLXF59T,sample efficiency,efficacité d'échantillonnage,efficacité d'échantillonnage
812,AJFSM5DLXF59T,sample selection,sélection d'échantillon,sélection d'échantillons
813,A14F5XX4Y4KG9P,sample space,espace d'échantillonnage,espace d'échantillonnage
813,A14F5XX4Y4KG9P,sample variance,variance d'échantillon,variance de l'échantillon
813,A14F5XX4Y4KG9P,sample-efficient,efficace en termes d'échantillonnage,efficace en échantillons
813,A14F5XX4Y4KG9P,sampler,échantillonneur,échantillonneur
813,A14F5XX4Y4KG9P,sampling algorithm,algorithme d'échantillonnage,algorithme d'échantillonnage
813,A1DEIZQB0X8KNT,sample space,espace d'échantillonnage,espace d'échantillonnage
813,A1DEIZQB0X8KNT,sample variance,variance d'échantillon,variance d'échantillon
813,A1DEIZQB0X8KNT,sample-efficient,efficace en termes d'échantillonnage,efficace en échantillon
